model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
mlp_iso,0.533953488372093,0.03945546057757861,0.6483720930232557,0.03804014275459038
mlp_lle,0.5597674418604651,0.03877588808815886,0.6348837209302327,0.029139451363120152
mlp_llemodified,0.6058139534883721,0.028411143541559568,0.6239534883720931,0.028062550853602618
mlp_svd,0.5681395348837209,0.05586286616453564,0.6590697674418604,0.035985695132808734
mlp_lda,0.636046511627907,0.04874021375612718,0.636046511627907,0.04664225841891064
mlp_pca,0.6381395348837209,0.04584640569433157,0.6741860465116281,0.037244895766822175
mlp_kpca,0.5,0.0,0.5041860465116279,0.00762847417063104
mlp_sel,0.579767441860465,0.055717455340652824,0.6755813953488372,0.03216120159520774
mlp_kbest,0.5662790697674419,0.04687359155987529,0.6004651162790698,0.05392942526748184
mlp_kbestmutual,0.5681395348837209,0.06444882172668337,0.6076744186046511,0.05575626864038479
mlp_select,0.6232558139534884,0.04726139868116645,0.671860465116279,0.04029971542427374
mlp_selecttree,0.6218604651162791,0.045940681766942305,0.6667441860465116,0.036962114994072585
mlp_rfe,0.5890697674418605,0.05321517694030015,0.6760465116279069,0.038915114732944116
ada,0.6186046511627907,0.0544901140179534,0.6144186046511628,0.050597297687339206
ada_iso,0.5165116279069768,0.04806082769224886,0.5297674418604652,0.06171165875580275
ada_lle,0.5132558139534884,0.05282756626711919,0.5667441860465116,0.05337753936846385
ada_llemodified,0.5639534883720931,0.05370280576165345,0.5830232558139534,0.053992067201709355
ada_svd,0.566046511627907,0.045893567938768406,0.5672093023255814,0.049129248639998284
ada_lda,0.5920930232558139,0.05194122401096942,0.5923255813953489,0.052178604949675696
ada_pca,0.5327906976744187,0.05188131815603142,0.5297674418604652,0.057256550729206226
ada_kpca,0.37279069767441864,0.13905751676616598,0.4097674418604651,0.15302184208013095
ada_sel,0.6009302325581395,0.05593204561196168,0.614186046511628,0.05347269739993979
ada_kbest,0.5432558139534884,0.047719207548579,0.543953488372093,0.04773337251096927
ada_kbestmutual,0.5411627906976745,0.06449915206070145,0.5411627906976745,0.06512499941608733
ada_select,0.5997674418604652,0.04845308514685916,0.6051162790697674,0.04442773557677974
ada_selecttree,0.6046511627906976,0.05220917283870615,0.608139534883721,0.05101723481041932
ada_rfe,0.6041860465116279,0.05225887220535121,0.6044186046511628,0.050336348416196136
gaussianNB,0.5325581395348837,0.05942759227525879,0.5344186046511629,0.06498991060356676
gaussianNB_iso,0.5502325581395349,0.04728656754284218,0.6104651162790699,0.0424538052640202
gaussianNB_lle,0.5337209302325582,0.04401742611801791,0.5641860465116278,0.06848590432637039
gaussianNB_llemodified,0.604186046511628,0.049385625110451185,0.6100000000000001,0.043520694368207956
gaussianNB_svd,0.5697674418604651,0.0421822259237606,0.6244186046511628,0.03927754826524311
gaussianNB_lda,0.6283720930232558,0.04412235311436024,0.6283720930232558,0.04412235311436024
gaussianNB_pca,0.47069767441860466,0.057542986024976435,0.5174418604651163,0.05294210436201029
gaussianNB_kpca,0.06046511627906977,0.004651162790697674,0.1644186046511628,0.04218286698615261
gaussianNB_sel,0.5711627906976744,0.056375086266376336,0.5358139534883721,0.06539971535919983
gaussianNB_kbest,0.5665116279069767,0.04269453299483879,0.5665116279069767,0.04269453299483879
gaussianNB_kbestmutual,0.567906976744186,0.043218288298855205,0.567906976744186,0.043218288298855205
gaussianNB_select,0.5716279069767441,0.05355708427804489,0.5104651162790698,0.055485954839256516
gaussianNB_selecttree,0.576046511627907,0.046465674973944014,0.5790697674418605,0.04592655269332908
gaussianNB_rfe,0.545813953488372,0.06207211563343386,0.5474418604651162,0.06937252570634309
qda,0.609767441860465,0.030866344228906144,0.609767441860465,0.030866344228906144
qda_iso,0.5283720930232559,0.04806476611283865,0.6123255813953488,0.04672104020267887
qda_lle,0.492093023255814,0.05583526724827039,0.5318604651162792,0.05585318388732679
qda_llemodified,0.6172093023255815,0.04472377816277439,0.6032558139534885,0.04920349902035833
qda_svd,0.5544186046511629,0.05534883720930233,0.6379069767441861,0.04192565982624332
qda_lda,0.6316279069767442,0.04930232558139535,0.6316279069767442,0.04930232558139535
qda_pca,0.609767441860465,0.030866344228906144,0.609767441860465,0.030866344228906144
qda_kpca,0.29790697674418604,0.16278887042163864,0.3346511627906977,0.15696020584714507
qda_sel,0.6009302325581396,0.04547924005923584,0.6095348837209302,0.031121979524423866
qda_kbest,0.5741860465116279,0.040540560517245694,0.5741860465116279,0.040540560517245694
qda_kbestmutual,0.57,0.048027056553240896,0.57,0.048027056553240896
qda_select,0.5704651162790698,0.049737548074671505,0.5902325581395349,0.051717918600623775
qda_selecttree,0.6348837209302327,0.046044162495868214,0.6269767441860465,0.04343548581285594
qda_rfe,0.594186046511628,0.05524173730334745,0.594186046511628,0.06158401245053657
