model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
gaussian_pca,0.7979069767441861,0.05073233293661938,0.8009302325581398,0.036891081115541256
gaussian_kpca,0.5339534883720931,0.017221868447975443,0.7165116279069766,0.0653190364890121
gaussian_sel,0.7981395348837209,0.04871302039360767,0.8009302325581398,0.036891081115541256
gaussian_kbest,0.78,0.04948845952081803,0.7951162790697672,0.043500806579493706
gaussian_kbestmutual,0.7774418604651163,0.05014904772337001,0.8069767441860465,0.04344544579597537
gaussian_select,0.8195348837209302,0.03751617642804796,0.8181395348837209,0.038125351872229145
gaussian_selecttree,0.8083720930232557,0.044444774952199374,0.8172093023255813,0.03793193642530656
gaussian_rfe,0.805813953488372,0.04135678893902032,0.8072093023255814,0.03434388495420941
decissionTree,0.7834883720930234,0.04399530433668647,0.7848837209302324,0.03948355080546429
decissionTree_iso,0.7074418604651163,0.047623909715982155,0.7418604651162791,0.04509469634805887
decissionTree_lle,0.7246511627906977,0.05065498522745541,0.7572093023255815,0.04590535092901077
decissionTree_llemodified,0.7716279069767441,0.0436788515966053,0.7467441860465116,0.04245635305285188
decissionTree_svd,0.753953488372093,0.042012643284867285,0.7613953488372093,0.054402700915994154
decissionTree_lda,0.7827906976744188,0.04717205541770455,0.7827906976744188,0.04717205541770455
decissionTree_pca,0.7465116279069767,0.04911328391149506,0.7465116279069767,0.044369265182183516
decissionTree_kpca,0.5,0.0,0.5339534883720931,0.03755939950366962
decissionTree_sel,0.7841860465116278,0.04174143283011084,0.7874418604651161,0.043198261287446714
decissionTree_kbest,0.7632558139534885,0.040598550382143245,0.7623255813953488,0.04345540349626565
decissionTree_kbestmutual,0.7530232558139535,0.04446424052849768,0.7504651162790698,0.0473305808455812
decissionTree_select,0.7948837209302324,0.0453792384680182,0.7962790697674419,0.04498903177430232
decissionTree_selecttree,0.7937209302325583,0.042361982813430045,0.7909302325581397,0.0400439185612142
decissionTree_rfe,0.7851162790697674,0.04102789616744254,0.7853488372093023,0.04376852926014922
rfc,0.7869767441860468,0.0435349831046371,0.7825581395348837,0.04022986951629347
rfc_iso,0.729767441860465,0.05858249858170712,0.7174418604651162,0.03656787254306136
rfc_lle,0.7532558139534884,0.04277363158162244,0.772325581395349,0.038641758573837524
rfc_llemodified,0.7597674418604651,0.05382151059478139,0.7406976744186047,0.042834280131148525
rfc_svd,0.7451162790697674,0.04626913531328704,0.7286046511627906,0.05208523612893402
rfc_lda,0.7755813953488374,0.04698883104924826,0.7816279069767442,0.04552975242484893
rfc_pca,0.6634883720930234,0.05544500147181748,0.6565116279069768,0.058796750497952195
rfc_kpca,0.5,0.0,0.5083720930232558,0.013163694602869676
rfc_sel,0.7934883720930231,0.043355723577182134,0.7848837209302326,0.04972884832637929
rfc_kbest,0.7688372093023257,0.04758300936133629,0.7765116279069767,0.049513042460704454
rfc_kbestmutual,0.7790697674418605,0.044612386263374146,0.7760465116279068,0.04293265129622066
rfc_select,0.7830232558139534,0.04607997374706302,0.7927906976744187,0.045136054165310524
rfc_selecttree,0.8030232558139534,0.04618548443415444,0.7969767441860466,0.04558436155512456
rfc_rfe,0.785813953488372,0.04772204087741511,0.778372093023256,0.04378088417747885
mlp,0.800232558139535,0.038753565407597966,0.8125581395348839,0.03783199889797721
mlp_iso,0.7283720930232559,0.041715511301913796,0.7772093023255815,0.04201264328486727
mlp_lle,0.7386046511627907,0.06923205427475208,0.7948837209302326,0.03861865814818061
mlp_llemodified,0.8132558139534883,0.03767226522700345,0.8030232558139535,0.037166399685050804
mlp_svd,0.791860465116279,0.03886226736527536,0.8065116279069767,0.03726449395154287
mlp_lda,0.8027906976744186,0.042689465695195404,0.8037209302325582,0.04273251858881257
mlp_pca,0.7934883720930231,0.04071826721532891,0.8146511627906977,0.042080172778271904
mlp_kpca,0.503953488372093,0.007575115104605749,0.593953488372093,0.02967645979711493
mlp_sel,0.7913953488372093,0.04044172004736445,0.8130232558139535,0.033607668650232785
mlp_kbest,0.7620930232558139,0.04629075463097388,0.7969767441860465,0.04462511352552546
mlp_kbestmutual,0.7702325581395348,0.04836762054457923,0.8104651162790698,0.04168243797426726
mlp_select,0.8230232558139535,0.03823371808346224,0.8269767441860465,0.03577466888005471
mlp_selecttree,0.807906976744186,0.03801738806868733,0.8186046511627907,0.03297080669478563
mlp_rfe,0.805813953488372,0.04056456637793583,0.8148837209302324,0.0389727477553753
ada,0.8046511627906976,0.03967144676565577,0.8053488372093023,0.039726621236012984
ada_iso,0.7190697674418606,0.03605476274657395,0.7727906976744187,0.04193855764843555
ada_lle,0.7211627906976744,0.047289426793154246,0.7646511627906978,0.0381820523078894
ada_llemodified,0.7811627906976745,0.04046043811503763,0.7709302325581394,0.044748561406729906
ada_svd,0.7855813953488372,0.04333076776807065,0.7816279069767442,0.04181457432862946
ada_lda,0.7841860465116279,0.048289285113650764,0.7841860465116279,0.048289285113650764
ada_pca,0.7732558139534886,0.04629309124975438,0.7713953488372092,0.04298301071800335
ada_kpca,0.5,0.0,0.5309302325581396,0.03277420003920528
ada_sel,0.7939534883720931,0.04313561694739193,0.8053488372093023,0.039726621236012984
ada_kbest,0.7783720930232557,0.04117067326969185,0.7776744186046513,0.041120067172651806
ada_kbestmutual,0.7772093023255815,0.0416895736563657,0.7793023255813956,0.042085313440145926
ada_select,0.787906976744186,0.04176733827096493,0.8127906976744187,0.03619623817737995
ada_selecttree,0.8011627906976746,0.04009520848736434,0.791860465116279,0.04232622028651464
ada_rfe,0.7974418604651163,0.03450100131011789,0.7967441860465116,0.03851207729206409
gaussianNB,0.7609302325581395,0.044011896715101806,0.7611627906976745,0.04314627290198555
