model_name,accuracy_mean,accuracy_std,accuracy_scaled_mean,accuracy_scaled_std
ada,0.5418604651162792,0.04816817483071624,0.5418604651162792,0.048503845615381895
ada_iso,0.4769767441860466,0.05486055877038842,0.503953488372093,0.058907027240404725
ada_lle,0.4923255813953489,0.0502890509207468,0.5258139534883722,0.05889233560555516
ada_llemodified,0.518139534883721,0.05127682851190241,0.5509302325581396,0.05178741335227942
ada_svd,0.5223255813953489,0.04759437409659145,0.5446511627906977,0.05144530877041662
ada_lda,0.5290697674418605,0.06644206803331001,0.5290697674418605,0.06644206803331001
ada_pca,0.5237209302325582,0.056867954992506506,0.5267441860465116,0.05749644332593543
ada_kpca,0.43790697674418605,0.11747317105072007,0.4848837209302325,0.05902809370463748
ada_sel,0.5511627906976745,0.04592655269332907,0.5416279069767442,0.04789173385861967
ada_kbest,0.5444186046511629,0.05109350488282699,0.5444186046511628,0.05151517127820315
ada_kbestmutual,0.557906976744186,0.05320907871151582,0.5588372093023256,0.05259157199690329
ada_select,0.53,0.061092009623233884,0.5413953488372093,0.0553840028995454
ada_selecttree,0.5527906976744186,0.04862690043779399,0.564186046511628,0.04346038149084023
ada_rfe,0.5490697674418605,0.051283683808658664,0.5465116279069767,0.05997114864291919
gaussianNB,0.4102325581395349,0.06287849159486954,0.4146511627906977,0.059455342940887126
gaussianNB_iso,0.4797674418604651,0.062911597646558,0.4832558139534883,0.061183567078717575
gaussianNB_lle,0.49372093023255814,0.053448417838032024,0.4788372093023255,0.04747206061115897
gaussianNB_llemodified,0.5646511627906976,0.05744515572884921,0.3948837209302325,0.055617872626913166
gaussianNB_svd,0.45558139534883724,0.05699762313224823,0.34720930232558145,0.05257100069025608
gaussianNB_lda,0.5888372093023255,0.04573538298621342,0.5888372093023255,0.04573538298621342
gaussianNB_pca,0.3602325581395349,0.04919525451222348,0.32604651162790704,0.05705784451182253
gaussianNB_kpca,0.4832558139534883,0.07972234130796449,0.10790697674418605,0.026823945777295282
gaussianNB_sel,0.48744186046511634,0.051784802454760116,0.4146511627906977,0.059455342940887126
gaussianNB_kbest,0.5383720930232557,0.04862912480541043,0.542093023255814,0.04742646809122978
gaussianNB_kbestmutual,0.542093023255814,0.04888646464098878,0.5458139534883721,0.05043938900525426
gaussianNB_select,0.35232558139534886,0.06582874351031702,0.5065116279069768,0.05148734269259406
gaussianNB_selecttree,0.5425581395348837,0.05145844805947905,0.5430232558139535,0.05026968911910998
gaussianNB_rfe,0.4325581395348837,0.060955081032935614,0.43372093023255814,0.0629734635537256
qda,0.5653488372093024,0.040473802863408674,0.5653488372093024,0.040473802863408674
qda_iso,0.5446511627906978,0.04463420220514751,0.5530232558139535,0.042384319069374954
qda_lle,0.5046511627906978,0.04114373491384682,0.5281395348837209,0.045279613235949666
qda_llemodified,0.5583720930232559,0.050067018362837695,0.5044186046511627,0.046330461123401064
qda_svd,0.576046511627907,0.05459967886714985,0.46395348837209305,0.04474856140672989
qda_lda,0.5855813953488372,0.049538704951420834,0.5855813953488372,0.049538704951420834
qda_pca,0.5653488372093024,0.040473802863408674,0.5653488372093024,0.040473802863408674
qda_kpca,0.2944186046511628,0.16392363244572844,0.2995348837209302,0.10694033758660401
qda_sel,0.5655813953488372,0.045557658745993976,0.5653488372093024,0.040473802863408674
qda_kbest,0.5651162790697675,0.044551730373646556,0.5651162790697675,0.044551730373646556
qda_kbestmutual,0.565813953488372,0.04285700121020143,0.566046511627907,0.04284627331321501
qda_select,0.4830232558139535,0.045761982090677576,0.5790697674418606,0.05353890434056437
qda_selecttree,0.5855813953488372,0.03600973367599239,0.5718604651162791,0.04361255742276563
qda_rfe,0.5286046511627908,0.04611517079905324,0.5411627906976745,0.051015114569590105
